2	2838	48	3.8627327921
2	1341	49	3.80872453519
2	2080	50	3.77696564656
2	1554	51	3.74310555278
2	2114	52	3.70448472024
2	1613	53	3.62253870198
2	2740	54	3.57204230814
2	1536	55	3.47935050194
2	2515	56	3.47649314471
2	 320	57	3.39242518247
2	3120	58	3.26007367423
2	1959	59	3.25695438355
2	1325	60	3.25031925796
2	3073	61	3.19395216784
2	1854	62	3.19395216784
2	1603	63	3.11964007899
2	2898	64	3.09299282218
2	1957	65	3.05560493683
2	1200	66	3.01571418586
2	2967	67	3.00736538264
2	1409	68	2.96630529268
2	1928	69	2.72110398903
2	2692	70	2.64902718906
2	2060	71	2.51793330899
2	2497	72	2.48460268728
2	1960	73	2.4732888576
2	2376	74	2.41285957713
2	1471	75	2.12080008915
2	1380	76	1.71554002596
2	2723	77	1.61344896881
2	2430	78	0.63420023477
2	2283	79	0.633297639142
2	2090	80	0.628219565557
2	2146	81	0.627157067896
2	 371	82	0.626839125429
2	1559	83	0.62429472705
2	2030	84	0.623906640924
2	2884	85	0.622675697898
2	2490	86	0.617925979238
2	1961	87	0.612435104039
2	2767	88	0.61179799407
2	2903	89	0.610750424609
2	2950	90	0.610217616108
2	3151	91	0.609111605156
2	2630	92	0.608369927365
2	2520	93	0.602886948487
2	2031	94	0.60026800369
2	2657	95	0.598214550605
2	 199	96	0.597954389269
2	2904	97	0.597242737106
2	2509	98	0.592634933138
2	2862	99	0.590139334668
3	2914	 0	7.65695125777
3	2276	 1	7.33101219689
3	2454	 2	7.20387727195
3	2949	 3	7.01109564676
3	2926	 4	6.93403388074
3	3135	 5	6.91860416763
3	2849	 6	6.87654983678
3	1951	 7	6.83045092163
3	2406	 8	6.73814313376
3	2549	 9	6.5797618209
3	2032	10	6.54499098036
3	3137	11	6.52022691688
3	3082	12	6.48760653819
3	 241	13	6.45050779982
3	1733	14	6.44401620356
3	1941	15	6.44401620356
3	2261	16	6.36746842111
3	2090	17	6.35372584234
3	1778	18	6.34344858385
3	3084	19	6.27253679714
3	2649	20	6.18072545237
3	3148	21	6.14521710386
3	2212	22	6.03808742724
3	2216	23	5.98315157337
3	2098	24	5.92592340671
3	2250	25	5.88358742283
3	2259	26	5.88307518403
3	2123	27	5.84839750919
3	1894	28	5.82770947293
3	2481	29	5.81870756859
3	1716	30	5.78098411507
3	1714	31	5.78028248838
3	2427	32	5.78028248838
3	1944	33	5.74645560917
3	2686	34	5.68497198067
3	2565	35	5.64880537735
3	2816	36	5.60451817149
3	1003	37	5.51441130402
3	2798	38	5.47945326189
3	2578	39	5.35148758707
3	2057	40	5.31680499404
3	 711	41	5.26028651048
3	3072	42	5.22708726882
3	2402	43	5.20538420383
3	2969	44	5.20043400153
3	1604	45	5.15097949432
3	3043	46	5.14813116994
3	1918	47	5.13274286084
3	1663	48	5.06850988219
3	1584	49	5.05914289091
3	2371	50	5.01579011848
3	2249	51	5.00506730796
3	2349	52	4.97220262249
3	2667	53	4.90832335164
3	3131	54	4.88453404567
3	1987	55	4.87510380396
3	1081	56	4.87281544759
3	2176	57	4.86032813919
3	2936	58	4.84916319265
3	2313	59	4.83834949101
3	1780	60	4.80643288266
3	1514	61	4.75816908157
3	2334	62	4.74183467418
3	2566	63	4.74183467418
3	3010	64	4.6608493503
3	2081	65	4.65324206077
3	2004	66	4.64640716921
3	1410	67	4.61889105623
3	1745	68	4.60136532631
3	1583	69	4.59765283799
3	1431	70	4.59060629693
3	3165	71	4.58283580996
3	1305	72	4.56577799008
3	1153	73	4.55641322297
3	2802	74	4.55617691443
3	3119	75	4.55288975556
3	2078	76	4.54226396052
3	 954	77	4.53813633456
3	2113	78	4.50827368259
3	  52	79	4.4745814966
3	2828	80	4.46978825414
3	2548	81	4.44324946334
3	2333	82	4.42467518196
3	2767	83	4.42297485371
3	2631	84	4.41722791559
3	1920	85	4.40625554763
3	2547	86	4.38882992474
3	2065	87	4.38405310388
3	2433	88	4.32113556101
3	1157	89	4.31641086249
3	2718	90	4.29673886645
3	2900	91	4.2181285955
3	2187	92	4.19703911708
3	2025	93	4.19661283962
3	2114	94	4.18343194655
3	 298	95	4.17171206134
3	2988	96	4.16911361579
3	1569	97	4.16084141743
3	2893	98	4.10729998836
3	2734	99	4.10213587101
4	1696	 0	9.55304875171
4	 268	 1	8.00219116312
4	1410	 2	7.09306485747
4	2535	 3	6.83663648534
4	1233	 4	6.32873580533
4	1194	 5	6.30180261464
4	3020	 6	  6.29474266
4	  20	 7	6.18725798554
4	2065	 8	6.00145392352
4	2882	 9	5.97254612184
4	3120	10	5.93310956656
4	1359	11	5.7413242587
4	1540	12	5.47983113194
4	2523	13	5.31240344442
4	3059	14	5.21920629952
4	1435	15	5.18429606672
4	1216	16	5.14538363263
4	3153	17	4.87772774039
4	1637	18	4.74521459711
4	 111	19	4.70491437172
4	  78	20	4.7001957424
4	1180	21	4.6706547493
4	2396	22	4.62478750358
4	 942	23	4.61267293458
4	 293	24	4.58907686235
4	2742	25	4.57474623048
4	1235	26	4.57474623048
4	 927	27	4.5452074111
4	1925	28	4.46040073859
4	3013	29	4.46040073859
4	1441	30	4.3498076529
4	2137	31	4.24388579614
4	2000	32	4.23361313411
4	1892	33	4.18651502396
4	1169	34	4.16072246793
4	3165	35	4.16072246793
4	1438	36	4.07746344623
4	1563	37	3.92595693906
4	2705	38	3.88746585554
4	2767	39	3.82516551492
4	3030	40	3.76066833365
4	3138	41	3.7323369026
4	2409	42	3.71143645644
4	1110	43	3.66848252621
4	1673	44	3.66848252621
4	1671	45	3.66786162702
4	1307	46	3.62315506697
4	1468	47	3.61518063396
4	2210	48	3.57338728633
4	2931	49	3.55777639604
4	1886	50	3.54012957015
4	1382	51	3.50616935646
4	1383	52	3.4805033611
4	1631	53	3.45521039747
4	1008	54	3.45521039747
4	2836	55	3.44270127034
4	2999	56	3.4364006306
4	2174	57	3.41795278847
4	1003	58	3.40720192497
4	2727	59	3.37661189579
4	2753	60	3.32339612956
4	3043	61	3.32179145981
4	1809	62	3.2766251087
4	1554	63	3.2766251087
4	  95	64	3.2766251087
4	1707	65	3.2766251087
4	1588	66	3.27338036417
4	2185	67	3.2541989947
4	2900	68	3.24310066291
4	2844	69	3.23207777477
4	2953	70	3.22112956361
4	1147	71	3.22112956361
4	1116	72	3.19945415717
4	 298	73	3.18872547963
4	2307	74	3.16064661376
4	3175	75	3.15696686287
4	2062	76	3.13614358352
4	2019	77	3.10541868039
4	2080	78	3.10504242482
4	2342	79	3.03773915073
4	2453	80	3.0257069594
4	2370	81	3.01073756211
4	2263	82	3.00818073589
4	2997	83	2.99773275893
4	2268	84	2.99773275893
4	1439	85	2.96734377882
4	2912	86	2.96013210464
4	2555	87	2.95121519481
4	1587	88	2.94557463346
4	2811	89	2.93300990604
4	1251	90	2.91561972771
4	3137	91	2.88732385835
4	 414	92	2.88420367985
4	2195	93	2.88359855143
4	2826	94	2.87971719806
4	2401	95	2.8772416593
4	2819	96	2.87102279741
4	1948	97	2.87102279741
4	2376	98	2.86722962697
4	3141	99	2.85143982569
5	2318	 0	17.6276074776
5	3048	 1	15.1012459046
5	3089	 2	12.6152265053
5	2542	 3	12.3412429973
5	3070	 4	12.079877769
5	2984	 5	11.5620438672
5	3119	 6	11.2785875375
5	2894	 7	11.1794696581
5	3136	 8	10.7497758744
5	2862	 9	10.567155897
5	2882	10	10.4957253249
5	2571	11	10.3622443157
5	1938	12	9.92699796029
5	2988	13	9.92625235541
5	2452	14	9.91051593479
5	1518	15	9.90848144659
5	1653	16	9.83874226288
5	2741	17	9.62023417406
5	2535	18	9.55774779514
5	2711	19	9.3433117819
5	1827	20	9.31068108765
5	2522	21	9.20902492229
5	2892	22	9.01645414829
5	2951	23	8.96810199418
5	2812	24	8.95535386377
5	2319	25	8.81876569474
5	2859	26	8.74715208675
5	1032	27	8.72468601062
5	1680	28	8.60374051324
5	2245	29	8.48133869576
5	2798	30	8.36895246512
5	1199	31	8.2908054705
5	1344	32	8.27955065099
5	1719	33	8.27339025516
5	2344	34	8.21997116073
5	2681	35	8.1831149676
5	3072	36	8.16901175543
5	3059	37	8.15229185623
5	1908	38	7.96367221399
5	2669	39	7.83133537574
5	2990	40	7.82043008678
5	1698	41	7.79696891101
5	2268	42	7.61484089268
5	2375	43	7.19450602649
5	1699	44	7.13281354869
5	2634	45	7.09403671283
5	1526	46	7.07465464043
5	1030	47	7.07190195885
5	3028	48	7.04499238449
5	1931	49	7.00159343419
5	1951	50	6.93552955604
5	3147	51	6.90681908131
5	2188	52	6.71096967177
5	1533	53	6.70544677017
5	2372	54	6.66679817226
5	2720	55	6.59926441622
5	2286	56	6.59549842758
5	3088	57	6.55229599133
5	3137	58	6.50283921032
5	1542	59	6.41475402206
5	2560	60	6.37990129341
5	1572	61	6.34841105098
5	2069	62	6.30913238114
5	2624	63	6.21261997347
5	1308	64	6.18045479993
5	2743	65	6.15110447786
5	2849	66	6.03281397696
5	1591	67	5.96763614929
5	1805	68	5.90449968717
5	3068	69	5.67960208767
5	1261	70	5.66208070833
5	2561	71	5.63634193752
5	3002	72	5.54123004607
5	3169	73	5.5199332591
5	2396	74	5.49274676346
5	1441	75	5.49246976511
5	1517	76	5.46724722902
5	1792	77	5.46214501056
5	2555	78	5.45695771269
5	2749	79	5.44874270192
5	1161	80	5.43430731952
5	1957	81	5.42704486197
5	1695	82	5.42014882531
5	2771	83	5.31764231845
5	1709	84	5.26365105054
5	 617	85	5.2627194643
5	1912	86	5.24872142069
5	2402	87	5.2445413556
5	2105	88	5.19745275555
5	3026	89	5.16493744993
5	2048	90	5.15136312171
5	1411	91	5.09361474006
5	2062	92	5.08818681531
5	2298	93	5.01703678997
5	3078	94	5.00979922534
5	1503	95	4.98720678252
5	1892	96	4.9715782682
5	2668	97	4.96771660089
5	2852	98	4.8991354321
5	2003	99	4.87788299337
6	1811	 0	13.2740778194
6	2967	 1	11.7206522846
6	2714	 2	11.496634539
6	2973	 3	11.3242660893
6	3156	 4	11.0503299552
6	3075	 5	10.6248232001
6	2664	 6	10.5875015187
6	2114	 7	10.1316715033
6	 891	 8	9.5558268556
6	2288	 9	9.52042175582
6	1457	10	9.43245288212
6	1699	11	9.32056658245
6	2175	12	9.20910754909
6	3134	13	9.19099166049
6	1032	14	9.03683301136
6	2278	15	9.02863729048
6	1681	16	8.93053807237
6	1680	17	8.50104463469
6	2990	18	8.34384802617
6	2516	19	8.34016676907
6	2838	20	8.29850819971
6	2570	21	8.26450957522
6	2497	22	8.21374529067
6	1830	23	8.21179506168
6	3012	24	8.19728877447
6	2631	25	8.03242264386
6	2307	26	8.02291870904
6	2140	27	7.78570684234
6	1927	28	7.7193608642
6	 651	29	7.6986166993
6	 275	30	7.6986166993
6	2070	31	7.66128376434
6	1514	32	7.50182515825
6	 239	33	7.47992168291
6	1613	34	7.41632529985
6	 292	35	7.37516828294
6	2882	36	7.32781173673
6	2519	37	7.21138194638
6	1236	38	7.1648134623
6	1937	39	7.13822682503
6	1359	40	7.09427437244
6	3169	41	7.04354643594
6	1846	42	6.98972680675
6	 634	43	6.98365619074
6	1725	44	6.96591938845
6	1935	45	6.89865300814
6	3168	46	6.89570641604
6	2976	47	6.86688003744
6	 657	48	6.86259257414
6	2711	49	6.85654661343
6	2561	50	6.74227490507
6	1527	51	6.70241835452
6	1747	52	6.68598763733
6	2160	53	6.63737892857
6	2947	54	6.61703179114
6	1262	55	6.61438725906
6	2311	56	6.60965017093
6	2532	57	6.60440100996
6	2723	58	6.53074009649
6	2455	59	6.50134653866
6	1652	60	6.49646409874
6	1675	61	6.48721744069
6	2846	62	6.47105296586
6	1831	63	6.46918415156
6	1627	64	6.45846245133
6	 950	65	6.45396294918
6	1959	66	6.44392594981
6	2722	67	6.4168571253
6	1601	68	6.40518654167
6	2342	69	6.39985982352
6	1742	70	6.37108497957
6	2785	71	6.31233588129
6	2433	72	6.30787085873
6	1929	73	6.26831965625
6	2781	74	6.2639884142
6	2484	75	6.24130845454
6	2865	76	6.22118886839
6	 655	77	6.19035655728
6	2645	78	6.17129741834
6	2700	79	6.13515437433
6	2685	80	6.07736685269
6	2266	81	5.99872451724
6	2202	82	5.97340037764
6	1825	83	5.92916316415
6	1665	84	5.92058027648
6	1976	85	5.91587637382
6	2530	86	5.8831397077
6	2388	87	5.87082669957
6	1158	88	5.8525188993
6	2139	89	5.84940549423
6	2623	90	5.84822030274
6	3135	91	5.84416700765
6	1108	92	5.80785717524
6	  82	93	5.79829233029
6	2832	94	5.79186157945
6	 440	95	5.74876477458
6	2412	96	5.74050075477
6	1828	97	5.66766444386
6	2141	98	5.60224031848
6	2128	99	5.59979095026
